trigram,tfidf
new clients with,2.288754874440938e-05
new customers only,6.182564551099932e-05
new customers up,1.125156121159675e-05
new look salon,1.4998706613472742e-05
new look with,1.2605484805064404e-05
new orleans airport,1.521786631075428e-05
new orleans french,1.3564094186604004e-05
new orleans garden,1.1309253686260404e-05
new orleans ghost,1.3677549486145893e-05
new orleans haunted,1.4735974735533621e-05
new orleans la,1.97933654515267e-05
new orleans saints,1.9713368734653043e-05
new orleans swamp,1.391181017438235e-05
new orleans tours,1.3332503760077856e-05
new port beach,1.003206131467521e-05
new river gorge,1.3059939642083719e-05
new set of,1.0055882012260062e-05
new slimmer you,1.5818423652640343e-05
new year eve,2.295981923842133e-05
new year of,1.5755530113706134e-05
new years eve,2.144838496114711e-05
new york beauty,1.4391876396142286e-05
new york bus,1.003206131467521e-05
new york chelsea,1.0732647943899045e-05
new york city,0.00019054255364301585
new york comedy,1.2586841084262758e-05
new york company,1.7128702127389333e-05
new york gyro,1.611190332777332e-05
new york helicopter,1.9963688844429497e-05
new york hotel,1.83446066366102e-05
new york men,2.1433302798205414e-05
new york mens,1.4688492413900098e-05
new york new,1.152375503848679e-05
new york ny,3.515292406306387e-05
new york pass,1.0902186532352564e-05
new york real,1.6611309521337282e-05
new york spa,1.1473582490276228e-05
new york state,1.4793260102148646e-05
new york time,1.3279156521175689e-05
new york times,2.257931532614748e-05
new york yankees,1.2648463426302244e-05
newark airport parking,1.0651229053089086e-05
newport beach ca,1.6089112007646554e-05
newport body works,1.6556570715527824e-05
niagara falls canada,3.965830604815686e-05
niagara falls hotel,1.9304505862339356e-05
niagara falls hotels,1.108515768695749e-05
niagara falls ny,1.7809378824970056e-05
niagara falls on,2.9381724388840018e-05
niagara falls ontario,3.1323569239604324e-05
niagara on the,1.2482064192727179e-05
nick cannon wild,1.311256320284115e-05
night bus tour,1.6253857418513337e-05
night of lights,1.1412006493009679e-05
night of the,1.1046419527198873e-05
nightmare before christmas,1.7233455405719272e-05
nj real estate,1.0397304081457194e-05
no pain all,1.1864611909910178e-05
nochip gel at,1.4708340074501056e-05
non invasive butt,1.4819020339879781e-05
non invasive laser,1.7835612044083178e-05
non invasive lipo,1.1016466026693529e-05
non surgical butt,1.9069647866627238e-05
non surgical face,2.6769080427616597e-05
non surgical facelift,1.6102710571515615e-05
noninvasive body contouring,1.2851063971224022e-05
noninvasive body sculpting,1.2084851217844156e-05
noninvasive butt lift,1.9960067290290966e-05
noninvasive fat reduction,1.5623515838417773e-05
noninvasive laser ilipo,1.1656320381770111e-05
noninvasive laser lipo,0.00010455456181574361
noninvasive laser liposuction,3.4358390378196313e-05
noninvasive laserilipo at,6.075423515743627e-05
noninvasive vacuum butt,1.2011449393153464e-05
nonsurgical brazilian butt,1.2800688733651243e-05
nonsurgical butt lift,0.00011215117458182052
nonsurgical face lift,1.1573875255141763e-05
nonsurgical facelift options,1.954912230533163e-05
nonsurgical facelift session,1.0617854754806287e-05
nonsurgical facelift sessions,1.6436132307237723e-05
north myrtle beach,2.229184831940349e-05
north pole express,1.1806483466128146e-05
north shore shark,1.0677346376844317e-05
not apply to,1.1561275116226292e-05
not included custom,1.3384248801256711e-05
not included discover,1.2082425470192448e-05
not included one,2.015246529472942e-05
not included paintball,2.482602838279613e-05
not included personalized,1.0627228432265811e-05
not included up,1.3728840036965432e-05
now for an,3.9440026041312886e-05
now for memorable,1.288761501571643e-05
now up to,2.7443836152802797e-05
now with up,1.3526430846859999e-05
nucell skin medspa,1.2391186173855487e-05
nyah med spa,1.772731810868262e-05
nyc central park,1.5814337084541694e-05
nyc up to,1.6781154103107412e-05
nylon roller replacement,1.2150375460444511e-05
oahu circle island,1.3418712320822082e-05
oak alley plantation,1.2219500126759103e-05
oaks golf club,2.3474314285477796e-05
oaks golf course,1.208133922540834e-05
oasis day spa,1.607974702169551e-05
oc fresh look,1.0844752573786278e-05
ocean city maryland,3.177458328928614e-05
ocean city md,4.0124310264031376e-05
ocean city nj,1.1782151652870315e-05
ocean shores wa,1.0651229053089086e-05
of 10 or,1.238809292768741e-05
of 20 or,1.5625651190592047e-05
of 60 or,3.36824281329367e-05
of 60minute facial,1.4349185835068143e-05
of american cuisine,1.92764981099972e-05
of axe throwing,2.412900710254761e-05
of bakery items,1.005992124520243e-05
of basic house,1.0415081328630084e-05
of beauty by,1.1185668586215539e-05
of beauty med,1.5240978832734559e-05
of beverly hills,1.802224559325432e-05
of boot camp,1.18725834871684e-05
of botox 20,3.689888161705277e-05
of botox achieve,2.208918941439186e-05
of botox and,1.3812581994301404e-05
of botox at,9.533553744449404e-05
of botox enhance,1.0634597981441213e-05
of botox experience,3.879431200998324e-05
of botox for,5.307398602570106e-05
of botox get,1.4528654867027881e-05
of botox injection,1.3206974949398986e-05
of botox injections,2.0067985510157926e-05
of botox or,2.1539071828993052e-05
of botox smooth,1.3273660379235978e-05
of botox up,5.357733355195492e-05
of botox with,1.626264372544741e-05
of bowling and,1.2014482196417424e-05
of bowling for,2.053608686091495e-05
of bowling shoe,1.5470567845780467e-05
of bowling with,1.726181316805949e-05
of burgers fries,1.0269728145318376e-05
of cafe dining,1.6161275552090328e-05
of casual dining,0.0003239948625410876
of casual italian,1.0937473541698255e-05
of central park,1.0054284521215242e-05
of chinese cuisine,1.4286669214810639e-05
of choice up,1.24410068332068e-05
of choice with,1.3308122672073058e-05
of classic eyelash,0.00017844602300528997
of classic hybrid,2.0213050206198873e-05
of classic lash,2.0707900283710533e-05
of classic lashes,1.0419986287341774e-05
of classic mink,2.128642545625954e-05
of classic or,2.136977833440076e-05
of deep cleaning,1.03784386270965e-05
of deep house,1.1262444419262948e-05
of dermal filler,1.415291520931349e-05
of dysport 50,1.1988086283285383e-05
of dysport at,4.747653723174973e-05
of dysport experience,2.3955852808861964e-05
of dysport for,2.0585064372023117e-05
of dysport injection,1.2286729430247892e-05
of dysport injections,2.082389073773558e-05
of dysport on,2.2286748540624134e-05
of dysport or,1.2936926998181105e-05
of dysport up,2.488939916858282e-05
of excellence online,1.3765489671976913e-05
of eyelash extensions,0.00018193289283111814
of facial determined,1.7292499220347017e-05
of findings and,1.1662658169632159e-05
of fine dining,1.1625271652449206e-05
of fitness classes,3.201464671107399e-05
of food and,3.56181372010008e-05
of frozen yogurt,1.3504600509352407e-05
of golf at,0.0016923918496698017
of golf for,2.0487047395664944e-05
of golf with,1.2867513972325916e-05
of hair services,1.5058019017185808e-05
of her beauty,1.2688413126293198e-05
of house cleaning,8.450361937294978e-05
of hybrid eyelash,8.404822304839755e-05
of ice cream,3.0444652562971065e-05
of indian cuisine,1.2173795428675851e-05
of italian cuisine,4.254621998342075e-05
of italian dining,2.353771884416782e-05
of jeuveau at,1.1775326323061158e-05
of jeuveau experience,1.1690740970378687e-05
of jeuveau up,1.2791690358122092e-05
of junk removal,1.0744053311902331e-05
of juvederm ultra,3.6451947732130927e-05
of juvederm voluma,1.6835202828612935e-05
of juvéderm ultra,2.4147829339157873e-05
of kids dance,1.1342950371744163e-05
of kids martial,1.2588479986087848e-05
of kybella experience,1.3917921925703316e-05
of las vegas,1.969311556837675e-05
of laser hair,7.089553847974692e-05
of laser lipo,1.0878745461280458e-05
of laser tag,2.0073781846759175e-05
of lash extensions,1.59497384328225e-05
of liberty and,2.3659457656656785e-05
of liberty boat,1.2975032187488416e-05
of lip filler,1.0983140413040639e-05
of los angeles,1.449339522865913e-05
of martial arts,4.8475334173425496e-05
of massage or,1.5789209887595762e-05
of mediterranean cuisine,2.513448117332351e-05
of mega volume,1.4560420042951469e-05
of mexican cuisine,4.0670705092810495e-05
of mexican dining,2.6673021755201807e-05
of mini golf,2.5192056361014724e-05
of mink eyelash,4.025282042274568e-05
of moving service,2.3486066503112606e-05
of moving services,2.7509401909761945e-05
of natural classic,1.2455886671332763e-05
of natural eyelash,2.0716844147062868e-05
of natural history,1.795489056588604e-05
of natural science,1.4567503107183773e-05
of new orleans,2.6730434463361067e-05
of new york,1.9645707927676528e-05
of one elevation,5.991430887624815e-05
of one or,2.0187461556818256e-05
of or sessions,1.2736669874280662e-05
of or with,1.7427483729725968e-05
of pizza subs,4.91219862199421e-05
of plastic surgery,1.3404341854126925e-05
of premium mink,2.2042680158660137e-05
of prescription glasses,1.5302202169423963e-05
of pub fare,1.1784252796966714e-05
of real estate,2.7637566553179896e-05
of restylane at,1.0344826425774664e-05
of restylane kysse,2.1314776052322562e-05
of restylane lyft,1.1759644715725995e-05
of restylane or,1.4449569776904064e-05
of revanesse versa,4.066748528548962e-05
of rock tour,2.2306616746567302e-05
of san diego,1.735976861260667e-05
of san francisco,1.1930171007358138e-05
of sculptra aesthetic,2.5360765397314353e-05
of services at,2.594363945532466e-05
of smoothies more,1.510282830972907e-05
of st augustine,1.1334953117721388e-05
of the bay,1.0266858971332208e-05
of the bible,1.3795337922067215e-05
of the dead,1.0263223104159242e-05
of the gods,1.766796560383442e-05
of the jack,2.3254263955400066e-05
of the mist,1.620828770875061e-05
of the month,1.409654878452126e-05
of the pacific,2.157265855204199e-05
of the roach,2.5313305768072144e-05
of the rock,1.0693493419952677e-05
of the rockies,1.1396244969589766e-05
of the smokies,1.2349036863801877e-05
of the world,1.223701881702351e-05
of truexpress classic,1.640290058232613e-05
of truexpress eyelash,1.481347757070408e-05
of two vineyard,1.099545290905097e-05
of ultrasonic cavitation,1.550109243660877e-05
of unlimited classes,3.974768953327784e-05
of unlimited crossfit,1.0786420917575056e-05
of unlimited fitness,1.4558311520332391e-05
of unlimited group,1.022581225710587e-05
of unlimited laser,2.6209727435061727e-05
of unlimited martial,1.348961350276201e-05
of unlimited red,1.9107199583763584e-05
of unlimited yoga,3.1362071654673096e-05
of up to,7.168229411483016e-05
of valley view,3.279487085870074e-05
of vitamin b12,2.2260673292610572e-05
of vocational studies,1.2972002062502915e-05
of volume eyelash,8.433539044595191e-05
of volume lash,1.3721919500025983e-05
of washington dc,1.755382537965957e-05
of waxing options,1.0157554433855739e-05
of wedding photography,1.5281468621499812e-05
of xeomin 20,1.457884433399555e-05
of xeomin at,2.5948241745482532e-05
of xeomin experience,2.9707450050629e-05
of xeomin for,1.8476083063993625e-05
of xeomin injections,1.794148688590187e-05
of xeomin or,1.230456368623577e-05
of xeomin up,2.5790458349864402e-05
of xeomin with,1.1394029785838526e-05
of your choice,4.366211145587504e-05
off and enjoy,1.7250028514330382e-05
off at the,1.7743027352655374e-05
off available in,1.4525941530578885e-05
off choose from,5.669431189810914e-05
off choose one,1.061690076403815e-05
off custom lasik,5.087458903207861e-05
off enhancing skin,1.2570504798528897e-05
off enhancing your,4.408739464900825e-05
off ensuring smooth,2.334019760371587e-05
off five options,1.2644890616094346e-05
off for all,2.0610589625472837e-05
off for an,6.12428482558355e-05
off for beautifully,1.2264472522910846e-05
off for brighter,1.3939724467733657e-05
off for captivating,1.028013574620036e-05
off for clearer,1.0325212282797044e-05
off for comprehensive,1.0749393929312281e-05
off for dazzling,1.2862892211517928e-05
off for effective,2.5887829091266593e-05
off for enhanced,4.614790702411144e-05
off for fabulous,1.561062926563652e-05
off for flawless,3.294334829021313e-05
off for fresh,4.8007686111029525e-05
off for fuller,3.983652506462525e-05
off for glamorous,1.0744370857863801e-05
off for glowing,0.00010970981686508282
off for healthier,1.5433202211676422e-05
off for holistic,2.6510677839230683e-05
off for improved,1.225036679451158e-05
off for lasting,1.0749921968298659e-05
off for limited,4.16302509188863e-05
off for natural,1.2580737279870034e-05
off for new,4.412229111828675e-05
off for one,6.033889560738656e-05
off for optimal,2.4103745239584703e-05
off for perfect,1.444205883943207e-05
off for perfectly,1.3649011818153917e-05
off for personalized,2.695056855299281e-05
off for radiant,0.00016876050278517645
off for refreshed,5.659476765876193e-05
off for refreshing,5.410233799461115e-05
off for rejuvenated,7.6464807763712e-05
off for rejuvenating,6.19994521694447e-05
off for rejuvenation,1.1415634845170679e-05
off for relaxation,2.225448601029416e-05
off for revitalized,2.5391025738156938e-05
off for revitalizing,1.8516642018363793e-05
off for sculpted,1.2548020622298796e-05
off for silky,5.491387314235082e-05
off for skin,1.0728043492672305e-05
off for sleek,1.7575999474647082e-05
off for slimmer,1.1782368896811986e-05
off for smooth,0.00011465242241258122
